title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,edm,rock,country,latin,kpop
Intro: Serendipity,BTS,892805,61RvEx7GLYRHQhG7ldjJo1,https://i.scdn.co/image/ab67616d0000b273829305487c8f3b96a1d955b3,https://p.scdn.co/mp3-preview/3840361d38870ec1313cf12b460c3e4cf1b2a8d7?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/61RvEx7GLYRHQhG7ldjJo1,2017-09-18,3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,True
Little Dark Age,MGMT,891987,2Y0iGXY6m6immVb2ktbseM,https://i.scdn.co/image/ab67616d0000b273b47d309281c66820b7137f5d,https://p.scdn.co/mp3-preview/9556d5e0ff2ce107ddf4f7bb7b257d21bdd11555?cid=e06033cb82944a2fabf676f565716d87,82.0,https://open.spotify.com/track/2Y0iGXY6m6immVb2ktbseM,2018-02-09,0SwO7SWeDHJijQ3XNS7xEE,,,,True,,,
twin flame,Machine Gun Kelly,891801,4pR5ZEROnKQpJttWNn5er6,https://i.scdn.co/image/ab67616d0000b273b4683d9ac3c5f14a71523c84,https://p.scdn.co/mp3-preview/e44d6f9a9a186f6de94e661c68bf40f906c8c65b?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/4pR5ZEROnKQpJttWNn5er6,2022-03-25,6TIYQ3jFPwQSRmorSezPxX,True,True,,,,,
White Mustang,Lana Del Rey,889957,6eygbzyL6hY8jFQTARDuo9,https://i.scdn.co/image/ab67616d0000b27395e2fd1accb339fa14878190,https://p.scdn.co/mp3-preview/fcc4b025787ec1f7ff39dc5bedac68d32165208b?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/6eygbzyL6hY8jFQTARDuo9,2017-07-21,00FQb4jTyendYWaN8pK0wa,,True,,,,,
Real Love,Future,889885,1OwNWr75pNTyhifOTT0uIG,https://i.scdn.co/image/ab67616d0000b2735998097d9467eccb3e99b8c1,https://p.scdn.co/mp3-preview/b7dd52d92784e04acc7ef8c25822bbf59cff1c08?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/1OwNWr75pNTyhifOTT0uIG,2017-10-20,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Yao Ming,Gunna,889688,5bWYPkdp7tPbp1dhE9AX43,https://i.scdn.co/image/ab67616d0000b273bddf008ccaea655e61892c27,https://p.scdn.co/mp3-preview/72569393094c54cdbf11b0a09e52bec4906f9ad3?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/5bWYPkdp7tPbp1dhE9AX43,2019-02-22,2hlmm7s2ICUX0LVIhVFlZQ,True,,,,,,
"Aaron Burr, Sir",Lin-Manuel Miranda,889218,6dr7ekfhlbquvsVY8D7gyk,https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008,https://p.scdn.co/mp3-preview/c36d5faa89556ae9aaae87d6a0c8455dc6d7f09e?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/6dr7ekfhlbquvsVY8D7gyk,2015-09-25,4aXXDj9aZnlshx7mzj3W1N,,,,,,,
Buyer Beware,Post Malone,888538,6wOmmoM5nyS6mOyzo9wDjC,https://i.scdn.co/image/ab67616d0000b27371cae34ad5a39bdab78af13e,https://p.scdn.co/mp3-preview/284fd3143e70126b43e4ecea2bdf9d334feab661?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/6wOmmoM5nyS6mOyzo9wDjC,2023-07-28,246dkjvS1zLTtiykXe5h60,True,True,,,,,
Balut,Doja Cat,887849,3yeVb5di44wD6CZ2sJromR,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c,https://p.scdn.co/mp3-preview/9b67e66b1d05444aaea1c58823c0d83ed82f38b4?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/3yeVb5di44wD6CZ2sJromR,2023-09-22,5cj0lLjcoR7YOSnhnX0Po5,,True,True,,,,
Act My Age,One Direction,887583,4bqIFmnVAsndYWuXxAwQet,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,https://p.scdn.co/mp3-preview/14e888765fad086eb5eefdfbd2a797c108ae32e7?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/4bqIFmnVAsndYWuXxAwQet,2014-11-17,4AK6F7OLvEQ5QYCBNiQWHq,,True,,,,,
Feelins,Itzyungbaby,887457,5XMUsSsOnX4Lqo7pjkG37D,https://i.scdn.co/image/ab67616d0000b273e535481bdcf9365f51678ec8,https://p.scdn.co/mp3-preview/f938f335a11695c3263636478653b8c2c0b761ea?cid=e06033cb82944a2fabf676f565716d87,0.0,https://open.spotify.com/track/5XMUsSsOnX4Lqo7pjkG37D,2020-05-12,0z6E0RuLZVUttUNWPfyGLp,,,,,,,
Arson,j-hope,887355,2QWEMqQMJR1KDf6hDjJOs6,https://i.scdn.co/image/ab67616d0000b273ce5bba40b16f887e0461c6e2,https://p.scdn.co/mp3-preview/928430237c46db47839af3a921c5eed379f2443c?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/2QWEMqQMJR1KDf6hDjJOs6,2022-07-15,0b1sIQumIAsNbqAoIClSpy,,,,,,,True
Black Magic,Eminem,887305,50le2HSqQAIqB4BGD4cE9e,https://i.scdn.co/image/ab67616d0000b273b84b0516d901f95461bb5165,https://p.scdn.co/mp3-preview/c0c86ce5dc6dc672d461ce4eb1c2917d73f749a7?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/50le2HSqQAIqB4BGD4cE9e,2020-12-18,7dGJo4pcD2V6oG8kP0tJRR,True,,,,,,
A Pirate Looks At Forty,Jimmy Buffett,887129,6ac6RlvEhiFraIxBYHhg1j,https://i.scdn.co/image/ab67616d0000b27333733085a70a5fa56623f8ea,https://p.scdn.co/mp3-preview/bcffbd4e53d59fc4f462acac675c3cb53c52bc10?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/6ac6RlvEhiFraIxBYHhg1j,1974-01-01,28AyklUmMECPwdfo8NEsV0,,,,True,,,
WONDO,6ix9ine,885562,1HWbcIzvzEgy6nLrxIK3et,https://i.scdn.co/image/ab67616d0000b2730a4da3f1a72e4ecaabb76370,https://p.scdn.co/mp3-preview/a34a5e502e2be531edeabcf9c7914949b2f7bdae?cid=e06033cb82944a2fabf676f565716d87,42.0,https://open.spotify.com/track/1HWbcIzvzEgy6nLrxIK3et,2018,7gZfnEnfiaHzxARJ2LeXrf,True,,,,,,
How You Feel,Trippie Redd,885419,2vYnRl38IfvoGxCdNwwRPV,https://i.scdn.co/image/ab67616d0000b273e71ccb392305961631deb63b,https://p.scdn.co/mp3-preview/fb11c95836eddbf2a47bd87a54d82319fbec223b?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/2vYnRl38IfvoGxCdNwwRPV,2018-08-10,6Xgp2XMz1fhVYe7i6yNAax,True,,,,,,
Flex Up,Lil Yachty,885227,5Ryu0SlsYjKh78RkJUONFr,https://i.scdn.co/image/ab67616d0000b273789e7bbd2cc0ae4085b4d59f,https://p.scdn.co/mp3-preview/421163b2c697c030001baebfa1808a715ce41517?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/5Ryu0SlsYjKh78RkJUONFr,2020-11-27,6icQOAFXDZKsumw3YXyusw,True,,,,,,
Long Journey,Rod Wave,883644,1xnAVO60FwWTRa7LJPoNKG,https://i.scdn.co/image/ab67616d0000b273bbf846cc2675b6baabc42000,https://p.scdn.co/mp3-preview/2c1b32135100815fc7278faf35ebcc2f33ec4b1c?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/1xnAVO60FwWTRa7LJPoNKG,2023-09-15,45TgXXqMDdF8BkjA83OM7z,True,,,,,,
rEaR vIeW,ZAYN,883607,6LWS6iYUZKYHNl2VwNytpo,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,https://p.scdn.co/mp3-preview/c3e4780b48dd8e72412037174527728a114a662a?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/6LWS6iYUZKYHNl2VwNytpo,2016-03-25,5ZsFI1h6hIdQRw2ti0hz81,,True,,,,,
Green Room,Ken Carson,883038,3MtB4aOzFkXJvAREmsy1Dj,https://i.scdn.co/image/ab67616d0000b273bc2fbaa359030887a9a60d7e,https://p.scdn.co/mp3-preview/1646f3b9c5c0f15ee84b5f28e999da0c337c634f?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/3MtB4aOzFkXJvAREmsy1Dj,2023-10-13,3gBZUcNeVumkeeJ19CY2sX,True,,,,,,
Four Out Of Five,Arctic Monkeys,882432,5Z5nbOXhsSbySVC7WUc6y9,https://i.scdn.co/image/ab67616d0000b2738895ff0f90525f4aa9437c27,https://p.scdn.co/mp3-preview/348a41ef2691c8bb9ea847895fe0258a845a90b6?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9,2018-05-10,7Ln80lUS6He07XvHI8qqHH,,,,True,,,
Oomps Revenge,Trippie Redd,882149,5DV3lkwyIYRgAlunraSpOW,https://i.scdn.co/image/ab67616d0000b273e71ccb392305961631deb63b,https://p.scdn.co/mp3-preview/115f033b6a3877771d39aed36f947967e97c6faf?cid=e06033cb82944a2fabf676f565716d87,52.0,https://open.spotify.com/track/5DV3lkwyIYRgAlunraSpOW,2018-08-10,6Xgp2XMz1fhVYe7i6yNAax,True,,,,,,
Careless Whisper,George Michael,879063,4jDmJ51x1o9NZB5Nxxc7gY,https://i.scdn.co/image/ab67616d0000b27364c19b24ce947ffa363f8f96,https://p.scdn.co/mp3-preview/426887696731457a0929786ea5c69ed154d6aea8?cid=e06033cb82944a2fabf676f565716d87,84.0,https://open.spotify.com/track/4jDmJ51x1o9NZB5Nxxc7gY,1998-11-09,19ra5tSw0tWufvUp8GotLo,,True,,,,,
COMO UN BEBÉ,J Balvin,878836,7knLcYCOSaURD0d7HUULFM,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,https://p.scdn.co/mp3-preview/74277092c851b2bbb57405a514a5546c1e44fca2?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/7knLcYCOSaURD0d7HUULFM,2019-06-28,1vyhD5VmyZ7KMfW5gqLgo5,,,,,,True,
SummerThing!,AFROJACK,878324,1KcnJTiXJXAqW5bB7zpkBC,https://i.scdn.co/image/ab67616d0000b273179f08b16d968517d1ead2aa,https://p.scdn.co/mp3-preview/b5d17a5aa1db5016ce1145b04ff1347eba7f8325?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/1KcnJTiXJXAqW5bB7zpkBC,2015-06-21,4D75GcNG95ebPtNvoNVXhz,,True,True,,,,
Vroom Vroom,A Boogie Wit da Hoodie,876904,4adrh1YMaPAhtqalhG8hIH,https://i.scdn.co/image/ab67616d0000b273fa960f74e64aa1d31a39da35,https://p.scdn.co/mp3-preview/f2c66a5537ca91895e06abba0d2ae40243308e0c?cid=e06033cb82944a2fabf676f565716d87,41.0,https://open.spotify.com/track/4adrh1YMaPAhtqalhG8hIH,2020-09-03,31W5EY0aAly4Qieq6OFu6I,True,,,,,,
ME TENGO QUE IR,KAROL G,876473,5AwdJhVYK64TDpfdRa1DyN,https://i.scdn.co/image/ab67616d0000b2734a8c1bbd60d89887c5016245,https://p.scdn.co/mp3-preview/29cbcbdce5cf144e9573739f36d3d593c1876fd6?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/5AwdJhVYK64TDpfdRa1DyN,2023-08-11,790FomKkXshlbRYZFtlgla,,,,,,True,
Pied Piper,BTS,876050,1ZPeaPDjQOOC8hw1mNjyjF,https://i.scdn.co/image/ab67616d0000b273829305487c8f3b96a1d955b3,https://p.scdn.co/mp3-preview/6d820f1430155da5ebdd9925d9616d8e0300274e?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/1ZPeaPDjQOOC8hw1mNjyjF,2017-09-18,3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,True
I Say a Little Prayer,Aretha Franklin,875998,3NfxSdJnVdon1axzloJgba,https://i.scdn.co/image/ab67616d0000b27346c31f64babcbfca6e061b6b,https://p.scdn.co/mp3-preview/15d06d515184acb84a761784bf46efb2289740e8?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/3NfxSdJnVdon1axzloJgba,1968-06-14,7nwUJBm0HE4ZxD3f5cy5ok,,,,,,,
Best Friends 4L,YNW Melly,875712,5zOm9ZAuAiJMb5G6uXGVlu,https://i.scdn.co/image/ab67616d0000b27346a15349dc3eb33627800bc7,https://p.scdn.co/mp3-preview/00911fb828a63c50056a6363bbf7fc07ad0d2dd8?cid=e06033cb82944a2fabf676f565716d87,54.0,https://open.spotify.com/track/5zOm9ZAuAiJMb5G6uXGVlu,2021-08-13,1cNDP5yjU5vjeR8qMf4grg,True,,,,,,
DOH DOH,Future,874481,0U06Yqe0nkkJlptlr7O4uO,https://i.scdn.co/image/ab67616d0000b273c64062196630be5cee367ee8,https://p.scdn.co/mp3-preview/cd306562ec1f40eaa6ba408860fd111c947b44c4?cid=e06033cb82944a2fabf676f565716d87,42.0,https://open.spotify.com/track/0U06Yqe0nkkJlptlr7O4uO,2018-07-06,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Sad Boy,G-Eazy,874220,3V8gULd6OJQ8myIO9ET23e,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,https://p.scdn.co/mp3-preview/789d14d5b2288d9d8877c1f69f65762d44d30728?cid=e06033cb82944a2fabf676f565716d87,43.0,https://open.spotify.com/track/3V8gULd6OJQ8myIO9ET23e,2015-12-04,02kJSzxNuaWGqwubyUba0Z,True,True,,,,,
Dancin' In Circles,Lady Gaga,874173,0lqcnnclUdVbPPboOldEPp,https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1,https://p.scdn.co/mp3-preview/9218cfc6cb5dd3876529fe8e5d317d30f7a4d491?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/0lqcnnclUdVbPPboOldEPp,2016-10-21,1HY2Jd0NmPuamShAr6KMms,,True,True,,,,
Flicka Da Wrist,Chedda Da Connect,874093,6yxgLlHHp9EMklVUUdyjKh,https://i.scdn.co/image/ab67616d0000b273e595038e3e134906324ce52b,https://p.scdn.co/mp3-preview/dedec0a47071dd407d3e57c853f0bbee005bea16?cid=e06033cb82944a2fabf676f565716d87,42.0,https://open.spotify.com/track/6yxgLlHHp9EMklVUUdyjKh,2015-10-02,0KF35OGFXQttk0yWReabtG,True,,,,,,
Looking for a Star,XXXTENTACION,873942,1B3TX5FbmcVROMv2riOwyE,https://i.scdn.co/image/ab67616d0000b2735485ea186d6971e18fabcc2f,https://p.scdn.co/mp3-preview/b879ef8ca73eba454b49eb2d06f373b32963a6f4?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/1B3TX5FbmcVROMv2riOwyE,2017-05-16,15UsOTVnJzReFVN1VCnxy4,True,,,,,,
Inside Out,Camila Cabello,873934,5xi2SXmF3A5AIsuGXiUIZu,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,https://p.scdn.co/mp3-preview/5d15602f0688382bd0387a59cf709f177d8942e3?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/5xi2SXmF3A5AIsuGXiUIZu,2018-01-12,4nDoRrQiYLoBzwC5BhVJzF,,True,True,,,,
TOO COCKY,YG,873402,7GG1QIQ547taCwl1uLaTf5,https://i.scdn.co/image/ab67616d0000b273f43405f32dfe1c07777c06af,https://p.scdn.co/mp3-preview/d7eeab4caf0ced11d7f0d5de8cb72500927af7b7?cid=e06033cb82944a2fabf676f565716d87,43.0,https://open.spotify.com/track/7GG1QIQ547taCwl1uLaTf5,2018-08-03,0A0FS04o6zMoto8OKPsDwY,True,True,,,,,
North Star,Offset,873005,47Ad1NzqPuUFbCIURd94Oj,https://i.scdn.co/image/ab67616d0000b2737028679269dc6a5a29ce8f36,https://p.scdn.co/mp3-preview/3bbaf398e9536dcf3866360b0c7f488b399758d3?cid=e06033cb82944a2fabf676f565716d87,46.0,https://open.spotify.com/track/47Ad1NzqPuUFbCIURd94Oj,2019-02-22,4DdkRBBYG6Yk9Ka8tdJ9BW,True,True,,,,,
Pareja Del Año,Sebastian Yatra,872269,655JkvIwu2rDCaD1hPf04g,https://i.scdn.co/image/ab67616d0000b2739f6800546cfaaacb3fa4b145,https://p.scdn.co/mp3-preview/8f0b765d57ec6a60804935cf705ada6cf4e2fd54?cid=e06033cb82944a2fabf676f565716d87,78.0,https://open.spotify.com/track/655JkvIwu2rDCaD1hPf04g,2022-01-28,07YUOmWljBTXwIseAUd9TW,,,,,,True,
My Jeans (Lil Baby & Gunna feat. Young Thug),Lil Baby,871456,4T7cJdrTRqOBESPYfvfj2x,https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c,https://p.scdn.co/mp3-preview/cbb9c099230eb6f49ad16d28b444a5d73f7124eb?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/4T7cJdrTRqOBESPYfvfj2x,2018-10-05,5f7VJjfbwm532GiveGC0ZK,True,,,,,,
The Greatest Show,Panic! At The Disco,870750,55PZSFcKQxXH5BOOcDA6yI,https://i.scdn.co/image/ab67616d0000b2730703eca0a035007b44ae2778,https://p.scdn.co/mp3-preview/5e386314978c315a0e57d52d2f74ce2fc27f3ece?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/55PZSFcKQxXH5BOOcDA6yI,2018-11-02,20JZFwl6HVl6yg8a4H3ZqK,,True,,True,,,
Gospel,Rich Brian,870656,2PqSNVmiEQpFkLoNPoDfwI,https://i.scdn.co/image/ab67616d0000b27369eae2eee5b8605eb4322235,https://p.scdn.co/mp3-preview/44579cc9c66b8803ab93dd52435d680abbe8ff8b?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/2PqSNVmiEQpFkLoNPoDfwI,2017-05-12,2IDLDx25HU1nQMKde4n61a,True,,,,,,
Unapologetic,Polo G,869864,45vDAZmpEf8BGVd1EA9yLA,https://i.scdn.co/image/ab67616d0000b2734f5212ccbffc94a609f0fb00,https://p.scdn.co/mp3-preview/e528e8bcc8ca3c5df422f65efe307c944d56a518?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/45vDAZmpEf8BGVd1EA9yLA,2021-12-03,6AgTAQt8XS6jRWi4sX7w49,True,,,,,,
Let Me Love You Like A Woman,Lana Del Rey,869680,1gxdWpeOUBpvB908fiZs4D,https://i.scdn.co/image/ab67616d0000b273ca929c6e766cb8591a286e0d,https://p.scdn.co/mp3-preview/2a05b2b6e2ec4cbcecf17dbfd94fc0671fc88faf?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/1gxdWpeOUBpvB908fiZs4D,2021-03-19,00FQb4jTyendYWaN8pK0wa,,True,,,,,
Bahm Bahm,Nicki Minaj,869118,2pwC49pIHyJKmbhlGa3lqL,https://i.scdn.co/image/ab67616d0000b273651e1dbc0b5218f2306181a1,https://p.scdn.co/mp3-preview/04b0812efa9c8c8d40f9a1c618e1a60ef734d500?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/2pwC49pIHyJKmbhlGa3lqL,2023-12-08,0hCNtLu0JehylgoiP8L4Gh,True,True,,,,,
New To You,Calvin Harris,868597,5Axapk6xMmSHK2A75EZiYo,https://i.scdn.co/image/ab67616d0000b273c5844aae8ac82f2a4fa6415e,https://p.scdn.co/mp3-preview/4e7bf82aa51281bdeec62838507e4a07c5cecb2d?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/5Axapk6xMmSHK2A75EZiYo,2022-08-05,7CajNmpbOovFoOoasH2HaY,,True,True,,,,
Sin Fin,Romeo Santos,868369,4BBTalxG6c1Aoai1x1EA5g,https://i.scdn.co/image/ab67616d0000b273362b5dc3108e080143be49d5,https://p.scdn.co/mp3-preview/c7b4ca5ff7cb6429ea72ba3153834f1bbce411b0?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/4BBTalxG6c1Aoai1x1EA5g,2022-09-01,5lwmRuXgjX8xIwlnauTZIP,,,,,,True,
Champagne Face,$uicideboy$,868365,1UsvO5U72YRU8Xnq8Lp14O,https://i.scdn.co/image/ab67616d0000b273299bb23855df7f9910ce7bcd,https://p.scdn.co/mp3-preview/0af42ba42d99892787c15e9fd43e7408c7e5e340?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/1UsvO5U72YRU8Xnq8Lp14O,2022-12-16,1VPmR4DJC1PlOtd0IADAO0,True,,,,,,
77,Peso Pluma,868078,6jUgruwAzfIA3HUQIO3wCR,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba,https://p.scdn.co/mp3-preview/0a7960a5f66a359e0288c9001eab729d242b56cd?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/6jUgruwAzfIA3HUQIO3wCR,2023-06-29,12GqGscKJx3aE4t07u7eVZ,,,,,,,
Be Happy,Dixie,867127,2hKKQOtnu19dzb1xacrwxa,https://i.scdn.co/image/ab67616d0000b27364bb6e1d941e71331171703c,https://p.scdn.co/mp3-preview/72161b8acaeb6025416ad9f0f6470bb37196ac23?cid=e06033cb82944a2fabf676f565716d87,22.0,https://open.spotify.com/track/2hKKQOtnu19dzb1xacrwxa,2020-09-09,3DKkhRCGOG4e8IUPYFPfWs,,True,,,,,
Fix'n To Break,Bailey Zimmerman,867104,26YvZWW29FXHaSRQzajRYv,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a,https://p.scdn.co/mp3-preview/aed91489a11c9c4440dc280d24948e2a68bc8ab6?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/26YvZWW29FXHaSRQzajRYv,2023-05-12,3win9vGIxFfBRag9S63wwf,,True,,,True,,
Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,866620,1RDvyOk4WtPCtoqciJwVn8,https://i.scdn.co/image/ab67616d0000b273ef57183066d6cac0cabb85c6,https://p.scdn.co/mp3-preview/d8d0dec53c0859d639987215fbcd66b29a897dd8?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/1RDvyOk4WtPCtoqciJwVn8,2022-11-20,6HaGTQPmzraVmaVxvz6EUc,,,,,,,True
GIMMICK,Gunna,866443,3IaxObCWKEaGtIT78GsEpP,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,https://p.scdn.co/mp3-preview/280b2098ed602766cca15af3ee578c79f9b4285a?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/3IaxObCWKEaGtIT78GsEpP,2020-05-22,2hlmm7s2ICUX0LVIhVFlZQ,True,,,,,,
RIP Roach,XXXTENTACION,866208,658I1uDnmLSiltFCf98AWE,https://i.scdn.co/image/ab67616d0000b2735485ea186d6971e18fabcc2f,https://p.scdn.co/mp3-preview/8f37ef7e5048b8ac097b3f4cd111070c0d56b905?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/658I1uDnmLSiltFCf98AWE,2017-05-16,15UsOTVnJzReFVN1VCnxy4,True,,,,,,
Waiting Room,Logic,866207,4GP2Idcs08NqAjfEV0rsl6,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,https://p.scdn.co/mp3-preview/62e128ebe77d570e11437e8642cf9f81a032905d?cid=e06033cb82944a2fabf676f565716d87,37.0,https://open.spotify.com/track/4GP2Idcs08NqAjfEV0rsl6,2017-05-05,4xRYI6VqpkE3UwrDrAZL8L,True,True,,,,,
Something's Gotta Give,Camila Cabello,865940,7IL3UOlcJ6nmcCMwpnlfcA,https://i.scdn.co/image/ab67616d0000b2736eb0b9e73adcf04e4ed3eca4,https://p.scdn.co/mp3-preview/095305e9d05f13a4ecd471863f1ac1c3276cd94a?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/7IL3UOlcJ6nmcCMwpnlfcA,2018-01-12,4nDoRrQiYLoBzwC5BhVJzF,,True,True,,,,
The Christmas Waltz - Remastered,Frank Sinatra,865838,6G7QhTqDsP5vIdLQTYXXOU,https://i.scdn.co/image/ab67616d0000b27394fd2e614d0862bdd2592594,https://p.scdn.co/mp3-preview/f7ddb53a9f67fbe32e60bdc0afb02ac43cdfc75e?cid=e06033cb82944a2fabf676f565716d87,75.0,https://open.spotify.com/track/6G7QhTqDsP5vIdLQTYXXOU,1957-09,1Mxqyy3pSjf8kZZL4QVxS0,,,,,,,
cut my hair,Tate McRae,865499,2byJqu4cw657Y7G6nFogkG,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,https://p.scdn.co/mp3-preview/d35592dbede7567460fe6c99f32dad7299f963d5?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/2byJqu4cw657Y7G6nFogkG,2023-12-08,45dkTj5sMRSjrmBSBeiHym,,True,,,,,
THAT'S A JOKE,NF,865349,27a0ydWvFCt4jgl9m61lS1,https://i.scdn.co/image/ab67616d0000b273e0783b9378aa3857b8a9d24d,https://p.scdn.co/mp3-preview/f7cee6b1ba3e7ee36a20c4b19daa771023641388?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/27a0ydWvFCt4jgl9m61lS1,2021-03-26,6fOMl44jA4Sp5b9PpYCkzz,True,True,,,,,
TO THE MOON,JNR CHOI,864655,5vUnjhBzRJJIAOJPde6zDx,https://i.scdn.co/image/ab67616d0000b2739af8418ffb638b3306a07714,https://p.scdn.co/mp3-preview/623e89d7f897487b163d88ca750555e3a8d0b76d?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/5vUnjhBzRJJIAOJPde6zDx,2021-11-06,1Z25ZlGHqqlr3o1UGQOfNn,True,,,,,,
Our Time,Lil Tecca,863776,2WxUIiq06XXPYWl9YcRJnD,https://i.scdn.co/image/ab67616d0000b2732026d0048432d395f6f715b5,https://p.scdn.co/mp3-preview/0c9ffd4d84f11ed653210d9e282062c79091eef3?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/2WxUIiq06XXPYWl9YcRJnD,2020-09-18,4Ga1P7PMIsmqEZqhYZQgDo,True,,,,,,
Outnumbered,Dermot Kennedy,862888,6UjZ2Yx2g2a52XxiA8ONxZ,https://i.scdn.co/image/ab67616d0000b273fc3f07299bdbddc97184d964,https://p.scdn.co/mp3-preview/2598193111119cdd9f6be19569c6a6c410dfa895?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/6UjZ2Yx2g2a52XxiA8ONxZ,2019-06-13,5KNNVgR6LBIABRIomyCwKJ,,True,,,,,
Polarize,Twenty One Pilots,862658,6GmkJJMe9U1tEcrJ3Hq3A1,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3,https://p.scdn.co/mp3-preview/a0b860bf78c32decc10716194af8c29eb8bac971?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/6GmkJJMe9U1tEcrJ3Hq3A1,2015-05-15,3YQKmKGau1PzlVlkL1iodx,,True,,True,,,
