title,artist,streams,id,image
KEEP IT UP,Rex Orange County,1672664,1dxqk42KIlMyrSawZ5YjBE,https://i.scdn.co/image/ab67616d0000b2735b656d32ea6b0b9c54c2d2e0
Hey Everybody!,5 Seconds of Summer,1672045,3ylFvJfARlPKxGWAJv6Bvf,https://i.scdn.co/image/ab67616d0000b273a7cb3e00ac2f3a1bf8679fef
Say You Do,Dierks Bentley,1669868,2sE61ZmvYH8wiOx5jygkHH,https://i.scdn.co/image/ab67616d0000b2732fbffba1f6cce197ece58ea6
Speedometer,Post Malone,1669149,5oJw81e2Tzr2rC0lHXnDPb,https://i.scdn.co/image/ab67616d0000b27371cae34ad5a39bdab78af13e
The Space Program,A Tribe Called Quest,1668587,203xmWRHAyqwW6AkGkhhVM,https://i.scdn.co/image/ab67616d0000b27389450c8e877bf04203b86819
Celebration,Logic,1667808,1zjSuvvLpPoJwnywiFIX7E,https://i.scdn.co/image/ab67616d0000b2731c76e29153f29cc1e1b2b434
Baby Girl,21 Savage,1667503,6sBB5CBuzKJhDooro1IraE,https://i.scdn.co/image/ab67616d0000b2732719343298d0e4f1790e14cd
HUNCHO DREAMS,Quavo,1666470,7pVzUPjJ83QojsVcOthmxP,https://i.scdn.co/image/ab67616d0000b273a1fc738279f01eb8086fc44d
Legend,Twenty One Pilots,1666323,1CDVadnneswMxi6gBqJTtC,https://i.scdn.co/image/ab67616d0000b273768828c6867cd0472fc84e4d
Dying In LA,Panic! At The Disco,1664791,11vDPXVniQIEVrCtKmTqUV,https://i.scdn.co/image/ab67616d0000b27386b3e0725277bae9ec4ba43b
One Too Many,Keith Urban,1663624,5NUXE8W12lWcUXgJRCjeEw,https://i.scdn.co/image/ab67616d0000b273f2a428f109f825ec22c64656
DadBod,Logic,1662129,2Wf2u3sZ8rR1sdiBuSbeR0,https://i.scdn.co/image/ab67616d0000b2731c76e29153f29cc1e1b2b434
Unloyal,Summer Walker,1662111,081Shn2hU3YxvQmGaCPegr,https://i.scdn.co/image/ab67616d0000b273cd4fbef085542cb698fd598c
Faith,NAV,1660643,3NelcGZ46JmV9LqOD1pnxA,https://i.scdn.co/image/ab67616d0000b2730231368c38cf69a722ed1d0b
Ridin Strikers,Future,1660582,6PHbWsTTlmQKF9i9VC1KFv,https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e
I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,1659838,6IbCvfmmICEEAyDwQ9zcbt,https://i.scdn.co/image/ab67616d0000b27399393d90f3c4ebd60d09d23e
Hard to Love,BLACKPINK,1659690,3MJhPqL2IgGs7gHEB2M35q,https://i.scdn.co/image/ab67616d0000b2734aeaaeeb0755f1d8a8b51738
Make Me Wanna,Thomas Rhett,1659587,69DR48pXzSabFUfQfDDJDb,https://i.scdn.co/image/ab67616d0000b273773dd1a2c1e8b1475810e4be
Wicked,Trippie Redd,1659558,5mFnYgPkEpr2eoMqvSOXQe,https://i.scdn.co/image/ab67616d0000b273048720225cecc2f638987a39
JACKBOYS,JACKBOYS,1659529,6gi6y1xwmVszDWkUqab1qw,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f
High Hopes,Joji,1658765,5dl8x4xLEzZC0f927WBTUG,https://i.scdn.co/image/ab67616d0000b27353f6fa0d2589c6a7174f4b81
Still Ballin,Logic,1658737,199Dz9IgqKekyiRy3LBnHn,https://i.scdn.co/image/ab67616d0000b27341c0ad3e39388ab332ffb023
M'$,A$AP Rocky,1657926,3ZaEs1O8BG581qYPHpQ8d6,https://i.scdn.co/image/ab67616d0000b2732bb4bbf62bc82d2f4ce59397
Wala Cam,Chance the Rapper,1656538,2cEnYJKLSZPH7MFSk6C05c,https://i.scdn.co/image/ab67616d0000b273fe96d9b8876b16e775da2199
This Ain't That,Trippie Redd,1656360,1ATuaGdb7I8LfTZl3qai99,https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85
Sober,Selena Gomez,1656298,3viZcRlE38APncWJ5VGM4q,https://i.scdn.co/image/ab67616d0000b273e6f5ed9a9059f686965ba90a
Don't Hurt Yourself,Beyoncé,1655871,78eouBKVRyhbSzJwChr6QM,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23
J'OUVERT,BROCKHAMPTON,1653755,3djWN7th03XZtmF5s3C1Lv,https://i.scdn.co/image/ab67616d0000b273de91214392394303e66d1cb6
Big On Big,Migos,1653140,2TESenfLqUMufqoUUW8LtK,https://i.scdn.co/image/ab67616d0000b2736275aeac316378b0dd4f31fd
Ain't It Fun,Paramore,1651893,1j8z4TTjJ1YOdoFEDwJTQa,https://i.scdn.co/image/ab67616d0000b273532033d0d90736f661c13d35
Girls Talk Boys,5 Seconds of Summer,1651115,3AqhGYasXnen5PvLsHL1vc,https://i.scdn.co/image/ab67616d0000b273aed4808eac27b70ba532f0e4
Cleopatra,The Lumineers,1651096,3d8y0t70g7hw2FOWl9Z4Fm,https://i.scdn.co/image/ab67616d0000b273cd34380a48c22de3d0e475de
Golden Days,Panic! At The Disco,1650372,3fwKVZ73y7UUGMyR6rVCRa,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a
Oodles O' Noodles Babies,Meek Mill,1650273,0jqLv5PuEUA0GthFjdtlS1,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6
The Big Day,Chance the Rapper,1650241,00ko9WaS4jOX1kEk3gvHjf,https://i.scdn.co/image/ab67616d0000b273a2a8b029b103df0e90724ad5
XO,Beyoncé,1650052,40xhyfAPDoMtv494MfPevP,https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1649622,2tUBqZG2AbRi7Q0BIrVrEj,https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347
Broken Guitars,Polo G,1649313,4QSehYD2iCp1L3l4B3QNv0,https://i.scdn.co/image/ab67616d0000b273a493e05c99d8ec5e8020ff2b
FEEL SOMETHING,The Kid LAROI,1645925,7uIgmq5lixaNDaYcUDSsC3,https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a
private island,Gunna,1643620,707rK2RH1p0fUCYwUNLsWv,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a
War Paint,FLETCHER,1642645,2LGAOIFCnLju9t3PeDkevc,https://i.scdn.co/image/ab67616d0000b2738d5a1745c056146624ed577c
NASTY,DaBaby,1642635,3oHiR89Y8gn6xt3YGAAzFj,https://i.scdn.co/image/ab67616d0000b27320e08c8cc23f404d723b5647
too easy (Remix),Gunna,1640982,3A3S5pdCJdePtJ0oKeCrCP,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a
Thug Life,21 Savage,1640344,1GFvYZ72Ca67UG9Kdjjk3C,https://i.scdn.co/image/ab67616d0000b2732719343298d0e4f1790e14cd
Change,NF,1640006,4cBlIM5AjnQ74f52Dv7T5K,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044
Ritual,Marshmello,1639150,04AYgtKFrpldRXe5y0LNGQ,https://i.scdn.co/image/ab67616d0000b2732cdf6a2dc9b2956ef115b1e9
How It Feels,Lil Baby,1637297,62nb5YUYUqtYJhVPwRhCke,https://i.scdn.co/image/ab67616d0000b2739fa79040de02a72663f24323
"The Good, The Bad And The Dirty",Panic! At The Disco,1636941,5eoZTdiq4C4aoEfUwAN0ha,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a
Moon,BTS,1636693,6KhAXXgDtEEahVzATvFNcn,https://i.scdn.co/image/ab67616d0000b273505190077497c230422f2934
Just a waste,PinkPantheress,1635779,,
12.38,Childish Gambino,1634867,011ZwIM48eD8ee2UBpG8nK,https://i.scdn.co/image/ab67616d0000b2738c5cdd622b6b3acb4f26ba93
Big Fish,Chance the Rapper,1633439,1CHhAINmT48RpXE5owAo3Q,https://i.scdn.co/image/ab67616d0000b273a2a8b029b103df0e90724ad5
Plastic Doll,Lady Gaga,1633204,5053O1zH7ti48DaNx3SS5f,https://i.scdn.co/image/ab67616d0000b273335b00966a9839d4dde60256
Temptation,Future,1633197,2gXOzCwbVXACCaYRj4Qrep,https://i.scdn.co/image/ab67616d0000b273e111437ad4fd3f50c8461ec5
I Dream of Chrome,$uicideboy$,1633179,3QQXpvZd9qmzHZ02wDf2im,https://i.scdn.co/image/ab67616d0000b273299bb23855df7f9910ce7bcd
Lonely Child,YoungBoy Never Broke Again,1632893,6xqZi5JTTk6XIMLvy7w5JJ,https://i.scdn.co/image/ab67616d0000b273a4cba447b322609cd47fb9d3
Like That,Jack & Jack,1632695,453wHS0VCGz6mgbzl0WaAT,https://i.scdn.co/image/ab67616d0000b2736fe2409967bcef1716684d15
ROLE MODEL,Brent Faiyaz,1632262,1wGpEisE7VmhhSazD8hZ5l,https://i.scdn.co/image/ab67616d0000b27369f63a842ea91ca7c522593a
Dance with the Devil,Gucci Mane,1630375,6RFGykMl5wP1gMPccCY9oB,https://i.scdn.co/image/ab67616d0000b2738d9c4bc6eaea79df13321cfb
Big Lie,Post Malone,1629947,02opp1cycqiFNDpLd2o1J3,https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41
Have Some Love,Childish Gambino,1628831,0LUzqil3Sjdkm0Spxj8hLB,https://i.scdn.co/image/ab67616d0000b2737582716b3666a5235d5af4ea
So Real,Polo G,1627692,0NvHg9fiix03UG7hdYx6DI,https://i.scdn.co/image/ab67616d0000b273a493e05c99d8ec5e8020ff2b
More Time,Pop Smoke,1626591,2wzionesqIt3x5Sglb4n91,https://i.scdn.co/image/ab67616d0000b27379476cf856443329e6c52c04
Shorty,Future,1625823,5ExHDzOoOhC4xZGPh9zyQZ,https://i.scdn.co/image/ab67616d0000b273644c510e8d4c02ae69028297
Waybach,Gucci Mane,1625607,2keKoUjDdm8Xz46cRupbUt,https://i.scdn.co/image/ab67616d0000b273f836e603599aa148027a130b
Years Go By,Bryson Tiller,1624960,4SVTus5gJc5cfkFZ8ELK1p,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47
SI ELLA SALE,Bad Bunny,1624887,1zaDh3qaGSeSmulNyWlUxm,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092
Psycho Killer - 2005 Remastered Version,Talking Heads,1624804,,
Humility,Gorillaz,1624572,3NeiYiBn3rQBgurfVk92Zm,https://i.scdn.co/image/ab67616d0000b2734d9f7b88e82db31d13ac6668
Garden Shed,"Tyler, The Creator",1623412,6ACiYjq5Q7e6BlhZEHz7cd,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
YO LE LLEGO,J Balvin,1623170,0uIfrUwwg0Z7KTitul7E3T,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb
Billie Jean,Michael Jackson,1623033,5ChkMS8OtdzJeqyybCc9R5,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be
Back,Lil Pump,1622887,32zhF8yXc1lej5EcudJXp7,https://i.scdn.co/image/ab67616d0000b273d52ef190ae5253eb2c3c764c
In Your Arms,ILLENIUM,1621637,70YPzqSEwJvAIQ6nMs1cjY,https://i.scdn.co/image/ab67616d0000b273529c6fa82d23f65076c1579b
High Top Versace,2 Chainz,1620686,40wyhIkaVvuZUAbAiTOkHI,https://i.scdn.co/image/ab67616d0000b27384f49cbc39ac1f18422a4d42
PERO TÚ,KAROL G,1618683,1dw7qShk971xMD6r6mA4VN,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
Carolina,Taylor Swift,1614908,4axSuOg3BqsowKjRpj59RU,https://i.scdn.co/image/ab67616d0000b2732c683c1b9fa1b711499408f7
Hesitate,Jonas Brothers,1613995,7fiFJADUcHwTdYLmnZeLAy,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597
Dura - Remix,Daddy Yankee,1613543,6U2NuJILEOEpW2tVCuqKHb,https://i.scdn.co/image/ab67616d0000b2738a31cacc2818b37d9e4e4bdc
Love To Hate Me,BLACKPINK,1612877,7iKDsPfLT0d5mu2htfMKBZ,https://i.scdn.co/image/ab67616d0000b2737dd8f95320e8ef08aa121dfe
Small Worlds,Mac Miller,1611691,4gT3mNJA8lnlkYFqGZ8IA2,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534
Do You Like Me?,Daniel Caesar,1611326,4deAN7JXhdHHifxOp0TTjU,https://i.scdn.co/image/ab67616d0000b2737c68face1dc58127f3a7b1cc
Far Gone,Ski Mask The Slump God,1611187,6RiMRVxOiEYd4QSu1cxrls,https://i.scdn.co/image/ab67616d0000b273e62c8561e3b1bd9ad952ce01
Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,1610294,,
Salem's Interlude,Khalid,1610102,0v75ti1d2M6pd0sC42UNNN,https://i.scdn.co/image/ab67616d0000b273c43edd2cf01edf73bf0b97a3
She Gon Wink,Takeoff,1609516,5oeKHrUHPT4lUKrDRVlWNp,https://i.scdn.co/image/ab67616d0000b273b809506b2a5d8fa7b9c2c926
Normal People,Joji,1609446,4UiogCfzKQW98U1GTCivsn,https://i.scdn.co/image/ab67616d0000b27353f6fa0d2589c6a7174f4b81
Fallin' All In You,Shawn Mendes,1606359,5EYBryPOgIEPB7r5QIy6eG,https://i.scdn.co/image/ab67616d0000b273269423eb6467e308c0fbce24
Constant Bullshit,Summer Walker,1605273,1luvsaicSpNDRLgOtRZxWO,https://i.scdn.co/image/ab67616d0000b273cd4fbef085542cb698fd598c
Major,Young Dolph,1604880,3Yt2ph8Ko0JBANpdawzSF2,https://i.scdn.co/image/ab67616d0000b273b2f6366e5147fdc4ce664447
Enigma,Lady Gaga,1604591,7JDbfYUHjDzQPFSDh5lzGs,https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a
Push My Luck,The Chainsmokers,1604543,4h8Pmw3RELdsanPjssyJoB,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76
My Own Thing,Chance the Rapper,1604005,2ySRRtrAwDUF4FipiF1Djt,https://i.scdn.co/image/ab67616d0000b2732a48bd31ffa7e067ae8881c4
FTCU,Nicki Minaj,1603874,1a73gcEg6h6Re6hHXoVltJ,https://i.scdn.co/image/ab67616d0000b273651e1dbc0b5218f2306181a1
Fairly Local,Twenty One Pilots,1603321,1s9xuJxhYM0LdVqksjegcg,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3
clickbait,Logic,1602611,2i3D8AJiOYTVCkIu1cOpsH,https://i.scdn.co/image/ab67616d0000b27341c0ad3e39388ab332ffb023
Silent Night,Mariah Carey,1602609,1sFWEpf1aPYN576LS1aa4Y,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f
Best Of Me,BTS,1601958,5C6A1WXVfKvBBQmaFFnBgs,https://i.scdn.co/image/ab67616d0000b273829305487c8f3b96a1d955b3
How it go,Yeat,1600411,6yTy7zuNnUglg5EIlD5vX4,https://i.scdn.co/image/ab67616d0000b2733f560650c583444498c214f0
Come In With The Rain (Taylor’s Version),Taylor Swift,1600049,1n2wszmJyVkw6FHqyLnQsY,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de
Purity,A$AP Rocky,1598921,2MF4HtZHBoUliOi9nOAbS0,https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b
Rock N Roll,Pusha T,1598159,1ZM8toCOlnfBKJdvR8GqUq,https://i.scdn.co/image/ab67616d0000b273e27dfef438562f2ecb98a642
Nothing Like You,Luke Combs,1597027,38gbVnKWI8xEd7AnqS9aiZ,https://i.scdn.co/image/ab67616d0000b273429d8ec28f865acf2a927c2d
MOVE,Beyoncé,1596938,5YLGlPYkZBDXieMwzVve7g,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7
Loaded Gun,6LACK,1596925,1wb7Mqon4o1ViLjaLV9f8U,https://i.scdn.co/image/ab67616d0000b273e1530b42603367fdb2208d88
Harmony Hall,Vampire Weekend,1595823,39exKIvycQDgs4T6uXdyu0,https://i.scdn.co/image/ab67616d0000b273a2b1d3e73c66663c01351bcf
All Over Again,Luke Combs,1595556,1qUIg2DIRjuSFLBzwZ4QyE,https://i.scdn.co/image/ab67616d0000b273429d8ec28f865acf2a927c2d
Writer In The Dark,Lorde,1594809,193Dm5SqYy3hTSbuzxbwKc,https://i.scdn.co/image/ab67616d0000b273f8553e18a11209d4becd0336
People You Know,Selena Gomez,1594754,63mdJr3NMY3wReOkNE6c6W,https://i.scdn.co/image/ab67616d0000b2732abcc266597eb46f897a8666
I Was Made For Loving You,Tori Kelly,1594542,1Xwh83YOFQARZ3QXscP123,https://i.scdn.co/image/ab67616d0000b273575a053c1fec8e5ca7da3005
Who's Stopping Me (& Metro Boomin),Big Sean,1592212,7dHui7yOhsoj7HdWSuJTW7,https://i.scdn.co/image/ab67616d0000b273a921ed2b886e7d154e88d37b
untitled 08 09.06.2014.,Kendrick Lamar,1590554,5bBUDJUfGcG7eFy3Bf4fXv,https://i.scdn.co/image/ab67616d0000b2738c697f553a46006a5d8886b2
HEAL YOUR HEART (INTERLUDE),Brent Faiyaz,1589913,6MF5JoJYj5uK07Si6fRAPM,https://i.scdn.co/image/ab67616d0000b27369f63a842ea91ca7c522593a
Fuck Tha Police,N.W.A.,1589680,5n8Aro6j1bEGIy7Tpo7FV7,https://i.scdn.co/image/ab67616d0000b273c79a70e8167cc1a4fab83781
Adicto,Tainy,1588432,3jbT1Y5MoPwEIpZndDDwVq,https://i.scdn.co/image/ab67616d0000b27354e5aec17a447066f52874fb
Bartender,Lady A,1588289,6olKv2HP3XgBpvVxAswowe,https://i.scdn.co/image/ab67616d0000b273228954c1b2b3ee5e31031e68
Flatliner,Cole Swindell,1585689,0WyFpxYlBCgH1gMXd26OOr,https://i.scdn.co/image/ab67616d0000b2736b80f812538bb20654be4aaf
30,Pop Smoke,1585677,24YG5Z8Of1VHovrfXsbvCZ,https://i.scdn.co/image/ab67616d0000b27379476cf856443329e6c52c04
Movin' Too Fast,Migos,1584751,5B3I6RdYli0nmeS5IR4CcB,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890
run for the hills,Tate McRae,1583481,51hyZpbJlIgZIaX3TtMxmu,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49
Dirty Sexy Money,David Guetta,1583466,0tPQPaOKM32WgMSbPCYyRH,https://i.scdn.co/image/ab67616d0000b273657bb3660936e0d47e785dcd
Time,Childish Gambino,1582881,2Aq78kKI9yuloJQkcbhQbU,https://i.scdn.co/image/ab67616d0000b2738c5cdd622b6b3acb4f26ba93
Priice Tag,Desiigner,1582227,0w7IgpqkxKyRBTqGuQbZNp,https://i.scdn.co/image/ab67616d0000b273ff49cd606691bd7a811bd434
Royalty,XXXTENTACION,1580971,5n9O3DqswW3Vm5b3Z07zcB,https://i.scdn.co/image/ab67616d0000b273fa96fd3251629605bb59345d
Better To Lie,benny blanco,1580807,6fq5GyXeT7kfzkK97b9rGC,https://i.scdn.co/image/ab67616d0000b273693dbf001d5b2d06ad9e5f4d
Bossanova,Lil Tecca,1580555,4ESyocZUQ3fOlCbNP6n17i,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058
Do What I Want,Kid Cudi,1580069,5OIz27S6SQOJtweneBd6QP,https://i.scdn.co/image/ab67616d0000b27371cecf4c653a4bad539da13d
Diana,Pop Smoke,1579954,4Tc9PHEoeP17PQj3OOKXPu,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
Takes My Body Higher,Shoffy,1579371,5QqxR3xORg3aSEKG2y9rhm,https://i.scdn.co/image/ab67616d0000b273f16485b697061c40eedae325
Barbie Dangerous,Nicki Minaj,1577949,3Y7Mi3khmZfMKJHru5AKrS,https://i.scdn.co/image/ab67616d0000b273385915245cd6d2f746c36c00
Paradise,BTS,1577275,1YO4xJXhh9A1Feg9k8xuy2,https://i.scdn.co/image/ab67616d0000b2738fbcf6544ff02a8959a81781
How to disappear,Lana Del Rey,1576430,4qUtC2BwFC154Ha8YQRrkk,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9
By Yourself,Ty Dolla $ign,1576308,1psvnQxSDdIKTDM2Jm8QKt,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f
Palace,Sam Smith,1576108,3zesxb7sOGbeSwUrzLUP0f,https://i.scdn.co/image/ab67616d0000b273005cd7d0ae87b081601f6cca
Losses,Lil Tjay,1575107,71sCy1XpXl9rxTEu4XIPcR,https://i.scdn.co/image/ab67616d0000b2735af0305457ff290e06dcc4c2
Broken Glass,Kygo,1574713,78ldtCaBRJVp2i91B715L0,https://i.scdn.co/image/ab67616d0000b27380368f0aa8f90c51674f9dd2
Richer Than Errybody,Gucci Mane,1573323,0UC4fdX15BLQYKXJRPifxM,https://i.scdn.co/image/ab67616d0000b273dc61fe64263d8cfd392c4677
Sacrifices,Dreamville,1572076,7wTA0NKIm6T7nP2kaymU2a,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101
Insane,Summer Walker,1571826,3pcxxaUxAMSfz2zgetHydD,https://i.scdn.co/image/ab67616d0000b273cd4fbef085542cb698fd598c
Outta Time,Future,1570738,0AkKwgg6rD4p7EpDlNpSz2,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696
Breakfast,Jaden,1568999,3xWwPvpAv1HbKFmTwf6uKR,https://i.scdn.co/image/ab67616d0000b2736aafb01504b69173c877bdca
West Coast,G-Eazy,1568204,4EnEGf9JzAJhF1XNY9DJcD,https://i.scdn.co/image/ab67616d0000b273e0ea03fd06ba97173cfab0e5
Diamond Teeth Samurai,YoungBoy Never Broke Again,1568142,1k7KigfkZh2Xb6khqV1a0K,https://i.scdn.co/image/ab67616d0000b2738cfc9480119727192bde23af
Cool,Dua Lipa,1567915,2nMOodYNHBAQ3Kc1QNimZU,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f
THE WAY THINGS GOING,Future,1567656,7HFyGCuGYFmHjxnjujBxM1,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
Blue Tacoma,Russell Dickerson,1567074,5PBx0zFfehUMyv5H4YXVAU,https://i.scdn.co/image/ab67616d0000b27335f967620e33127dbfe84b86
You Ain't Gotta Lie (Momma Said),Kendrick Lamar,1566800,7A3ETuOrieyx9KSF0sn0Zf,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1
Budget,Megan Thee Stallion,1566669,3BFxkzhkESwALQxjxOVFgJ,https://i.scdn.co/image/ab67616d0000b2731182d680c2894b4e0f39033e
Jane,Migos,1566120,7g43YzKWtb1NMRcwD896ww,https://i.scdn.co/image/ab67616d0000b273f89d00155b6a066650e5460d
Matrix,NLE Choppa,1565905,1985nAkGJf1oOrgHCWftoN,https://i.scdn.co/image/ab67616d0000b2731e386c4c1a5e8ae2f9bbb3c0
The Other Guy,Luke Combs,1565385,0jcZ1uIHmvh6Is9T6hXOUk,https://i.scdn.co/image/ab67616d0000b273433fa8ed8901569b606a715e
G Walk,Lil Mosey,1564644,7BxpObs6K7Yio5lVb3sMYX,https://i.scdn.co/image/ab67616d0000b27332ba22ba4df6a89bb6bfe3cf
Droppin' Seeds,"Tyler, The Creator",1563710,39u2PsqrAZpZ0KPx6CjasV,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
Monster Mash,"Bobby ""Boris"" Pickett",1562118,0xxZY5C9xxij3D1HkzbnfC,https://i.scdn.co/image/ab67616d0000b273edf6710f9c0cd81e37fcaf3d
Sober II (Melodrama),Lorde,1561342,54ucfuN596MU25jQD3KjCL,https://i.scdn.co/image/ab67616d0000b273f8553e18a11209d4becd0336
CALLDROPS,A$AP Rocky,1561055,1wGYcpJZ59rePkNu4zHmLu,https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b
Untouchable,Tritonal,1561027,05dL7chWJaVjMJnGO1YCKk,https://i.scdn.co/image/ab67616d0000b273acba4e0cd6a2a7a119188935
Always Forever,Bryson Tiller,1559431,1LV5cAo02H8h5YlZNcjULM,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47
Replay,Lady Gaga,1558472,7sKbyYeJnITO1Eh9xd0lKd,https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a
Winter Things,Ariana Grande,1558323,1jhljxXlHw8K9rezXKrnow,https://i.scdn.co/image/ab67616d0000b273bb915a166d2d2a97a2015a7b
90 Proof,Smino,1556856,078lbDGGTqBuTKU3bypXxQ,https://i.scdn.co/image/ab67616d0000b273d7bae4ad0b91f65e0dd910c8
Candy,Machine Gun Kelly,1556143,37AGgp9VP8TVJBfEat74Bj,https://i.scdn.co/image/ab67616d0000b273cfc4b1939aba562fc97159c5
Scrape,Future,1556066,0d9CyCAtOL3Txly9Jo02ra,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696
X Men,Lil Yachty,1555736,1Xpj3QviqIEVqPS2YbivL3,https://i.scdn.co/image/ab67616d0000b2738caec43ddf3b121ae5a5e5ed
He Like That,Fifth Harmony,1554938,1zjcIIrm2fbVFmG3dsj03e,https://i.scdn.co/image/ab67616d0000b2737698096fb3a8beeeca3c6087
Look What I Found,Lady Gaga,1554249,1l9G7M8gNyQsgOGWZGoQsT,https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342
Zombies,Childish Gambino,1553659,5jSfKTSGeRp8ir8qaobdcJ,https://i.scdn.co/image/ab67616d0000b2737582716b3666a5235d5af4ea
Jet Fuel,Mac Miller,1553553,2JmFRXaJrkAUD2cs6U20KG,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534
BENDICIONES,Bad Bunny,1553088,2CoMYp2uIKsT09nreEZnZn,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092
Hurts Me,Tory Lanez,1552314,0RBw4ODUQPO4cuAOZtBGga,https://i.scdn.co/image/ab67616d0000b2731dba361996f5b70c1df2b4ee
Blue Cheese,2 Chainz,1552065,67gmXPQZL1ISSh13OJJ1Pu,https://i.scdn.co/image/ab67616d0000b273c0c05243a846dda6c84607f9
El Amante,Nicky Jam,1551135,3umS4y3uQDkqekNjVpiRUs,https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa
Country A$$ Shit,Morgan Wallen,1550043,2Q6NVIPwqtosYBXQ0C00d0,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
"Your Needs, My Needs",Noah Kahan,1549410,5S9hlmzNQwZuhynLfxZ8Lg,https://i.scdn.co/image/ab67616d0000b27365a472d8326d4571bf725422
Tread Carefully,SZA,1548627,7newfXclX39UwWTw2gDswM,https://i.scdn.co/image/ab67616d0000b2731882add8fd275c04e322027d
Daechwita,Agust D,1546767,0JKGe340YJwfDrpXqPQ8sw,https://i.scdn.co/image/ab67616d0000b27353bfecd78b83e97c4f0794e4
Let's Go On The Run,Chance the Rapper,1546484,4LvRT9c5IKxC8GHVPAAaHb,https://i.scdn.co/image/ab67616d0000b273a2a8b029b103df0e90724ad5
Of All Things,G-Eazy,1546448,26jrY21NkSefFPxpndtu4z,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d
One Time,Migos,1546390,35NHt0Axewg3zCoP2hDgOX,https://i.scdn.co/image/ab67616d0000b273e748816bc030ae86a975f3bb
Somethin’ Country,Morgan Wallen,1546321,2X7c8wSJD0urdk9aWzpu5D,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
